"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","FGM","FGA","3PTM","FTM","FTA","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*06gix*","Duop Reath","POR","C,Flx","230","maxpat01","27","MIN Tue 7:00PM","214","15.29","0%","1394.72","26%","-2.5%","2.6","6.5","1.4","1.0","1.1","7.7","2.5","1.4","0.6","0.3","0.7","0.0","0"
"*04qs3*","Landry Shamet","WAS","PG,SG,G,Flx","286","FA","26","","229","15.27","0%","1259.82","10%","0%","3.2","6.7","1.6","0.3","0.7","8.3","1.4","1.5","0.6","0.1","0.6","0.0","0"
"*0621d*","Ochai Agbaji","TOR","SG,G,Flx","238","GBRAYERS","23","","350","15.22","2%","440.71","24%","+0.8%","2.3","5.1","1.3","0.3","0.3","6.2","2.4","1.0","0.7","0.6","0.7","0.0","0"
"*05293*","John Konchar","MEM","SG,G,SF,F,Flx","226","HBC","27","","273","15.17","2%","1174.89","34%","-1.4%","1.3","3.4","0.7","0.2","0.3","3.5","4.2","1.4","0.7","0.7","0.4","0.0","0"
"*062pk*","Simone Fontecchio","DET","SF,F,Flx","175","BIGFOOTS","28","@LAL Tue 7:30PM","316","15.05","1%","1236.68","45%","+11.8%","2.8","6.3","1.7","0.5","0.7","7.8","2.4","1.2","0.3","0.6","1.0","0.0","0"
"*042o9*","Georges Niang","CLE","PF,F,Flx","205","FA","30","","346","15.04","2%","1172.33","19%","-4.9%","3.1","7.7","1.6","0.5","0.6","8.3","4.0","1.3","0.3","0.1","0.7","0.0","0"
"*05xco*","Matt Ryan","NO","SF,F,Flx","365","FA","26","","195","15","0%","-","9%","-0.7%","2.9","6.4","2.5","1.0","1.1","9.3","2.3","1.1","0.4","0.1","1.2","0.0","0"
"*05qt1*","Payton Pritchard","BOS","PG,SG,G,Flx","167","maxpat01","26","@BKN Tue 4:30PM","313","14.9","7%","371.3","29%","+0.3%","2.2","5.9","1.2","0.5","0.6","6.1","3.1","2.9","0.3","0.0","0.5","0.0","0"
"*05uik*","Ziaire Williams","MEM","SF,F,Flx","254","$C/$","22","","293","14.65","8%","371","27%","-0.9%","2.8","7.0","1.2","1.1","1.2","7.8","4.0","1.2","0.5","0.3","1.1","0.0","1"
"*04jwb*","Luke Kornet","BOS","C,Flx","260","CCC","28","@BKN Tue 4:30PM","234","14.62","1%","1217.61","15%","+2.2%","1.9","2.5","0.0","0.5","0.6","4.4","3.3","0.6","0.5","0.8","0.4","0.0","0"
"*06cdn*","Scoot Henderson","POR","PG,G,Flx","203","BIGFOOTS","20","MIN Tue 7:00PM","190","14.62","100%","78.78","92%","0%","3.9","11.1","0.9","1.2","1.8","10.0","2.8","4.2","0.5","0.2","3.2","0.0","0"
"*05qst*","Paul Reed","PHI","PF,F,C,Flx","159","CCC","24","","321","14.59","75%","135.81","80%","-0.9%","2.3","3.8","0.2","0.3","0.4","5.0","4.3","1.0","0.5","0.6","0.9","0.0","0"
"*01ens*","Patrick Beverley","MIL","PG,G,Flx","211","CCC","35","MIA Tue 5:00PM","321","14.59","5%","392.64","30%","-6.2%","1.8","4.1","0.7","0.6","0.8","4.9","3.1","2.5","0.5","0.3","0.7","0.0","0"
"*03r7v*","Pat Connaughton","MIL","SG,G,SF,F,Flx","233","FA","31","MIA Tue 5:00PM","261","14.5","2%","1160.87","16%","+2.2%","2.1","5.0","1.1","0.4","0.7","5.8","3.5","2.0","0.5","0.2","0.8","0.0","0"
"*03nwq*","Christian Wood","LAL","PF,F,C,Flx","219","HBC","28","DET Tue 7:30PM","315","14.32","86%","136.43","54%","-2.9%","2.4","5.4","0.6","1.4","2.0","6.9","5.9","0.9","0.2","0.5","1.3","0.0","2"
"*05ujr*","Charles Bassey","SA","C,Flx","345","Orcas","23","","268","14.11","7%","383.89","16%","-0.1%","1.5","2.1","0.0","0.3","0.3","3.3","4.0","1.1","0.4","0.9","0.8","0.0","0"
"*03r7e*","Cameron Payne","PHI","PG,G,Flx","228","FA","29","","323","14.04","5%","405.09","20%","+3.3%","2.5","5.1","1.3","0.3","0.3","6.6","1.3","2.4","0.4","0.1","0.9","0.0","0"
"*005ke*","Danilo Gallinari","(N/A)","SF,F,Flx","296","FA","35","","278","13.9","3%","436.19","14%","-0.8%","2.5","5.5","0.8","1.6","2.0","7.5","3.1","1.4","0.3","0.1","0.5","0.0","0"
"*05wqo*","Dru Smith","MIA","SG,G,Flx","402","FA","26","@MIL Tue 5:00PM","123","13.67","0%","1467.22","6%","-0.3%","1.7","3.7","0.8","0.2","0.2","4.3","1.6","1.6","1.0","0.3","0.6","0.0","0"
"*031m9*","Mason Plumlee","LAC","C,Flx","315","maxpat01","33","","82","13.67","22%","196.86","34%","-1.4%","2.0","3.2","0.0","1.0","2.3","5.0","5.5","1.0","0.7","0.2","0.8","0.0","0"
"*0621j*","Malaki Branham","SA","PG,SG,G,SF,F,Flx","239","STARKS","20","","300","13.64","4%","421.81","29%","-1%","3.4","8.0","0.9","0.5","0.5","8.1","1.5","2.3","0.4","0.1","1.2","0.0","0"
"*0529c*","Dean Wade","CLE","PF,F,Flx","229","W (Wed)","27","","218","13.62","0%","1278.46","12%","-1.5%","1.3","3.5","1.1","0.2","0.4","3.9","4.4","0.7","1.1","0.2","0.5","0.0","0"
"*05qsn*","Malachi Flynn","DET","PG,G,Flx","295","FA","25","@LAL Tue 7:30PM","311","13.52","1%","1215.83","9%","0%","2.0","4.6","0.9","0.6","0.8","5.5","2.0","2.3","0.7","0.2","1.0","0.0","0"
"*04t8w*","Kenrich Williams","OKC","PF,F,Flx","277","FA","29","@ORL Tue 4:30PM","160","13.33","0%","1302.61","11%","+0.9%","2.1","3.9","0.8","0.3","0.8","5.3","2.8","1.5","0.4","0.2","0.3","0.0","0"
"*03avi*","Doug McDermott","IND","SF,F,Flx","283","FA","32","","265","13.25","0%","1363.39","10%","+0.1%","2.3","4.9","1.8","0.3","0.4","6.7","1.1","1.8","0.3","0.1","0.7","0.0","0"
"*04fj8*","Chris Boucher","TOR","SF,PF,F,Flx","259","FA","31","","278","13.24","10%","348.74","22%","-1%","2.2","5.0","0.7","1.6","1.9","6.6","3.9","0.4","0.3","0.5","0.5","0.0","0"
"*0622a*","Vince Williams","MEM","PG,SG,G,SF,F,Flx","171","SERP","23","","185","13.21","0%","-","72%","+0.7%","1.4","3.2","0.9","1.1","1.2","4.9","3.6","1.1","0.3","0.5","0.6","0.0","0"
"*05qt6*","Jordan Nwora","TOR","SF,PF,F,Flx","343","FA","25","","65","13","1%","1249.56","19%","-3.9%","2.8","6.8","0.8","0.6","0.8","7.0","3.0","1.2","0.8","0.2","1.4","0.0","0"
"*03e79*","Dwight Powell","DAL","C,Flx","245","BIGFOOTS","32","","260","13","5%","411.41","16%","-0.5%","1.3","1.8","0.1","1.6","2.0","4.2","3.0","1.5","0.5","0.4","0.5","0.0","0"
"*05ujc*","Ayo Dosunmu","CHI","PG,SG,G,Flx","148","HBC","24","","284","12.91","7%","370.31","66%","+0.3%","2.4","5.1","0.8","0.6","0.8","6.1","1.6","1.7","0.7","0.1","0.8","0.0","0"
"*05uj0*","Bones Hyland","LAC","PG,G,Flx","368","Orcas","23","","154","12.83","8%","374.25","24%","-0.5%","3.1","7.3","1.4","0.8","0.8","8.3","1.2","2.0","0.6","0.0","1.6","0.0","0"
"*05uiz*","Quentin Grimes","DET","SG,G,SF,F,Flx","255","BIGFOOTS","23","@LAL Tue 7:30PM","256","12.8","68%","154.21","49%","+0.9%","2.5","6.2","1.9","0.1","0.1","6.8","1.4","1.2","0.7","0.0","0.6","0.0","0"
"*0621t*","Peyton Watson","DEN","SF,F,Flx","197","GBRAYERS","21","","281","12.77","11%","339.72","38%","+2.8%","1.9","4.0","0.2","0.7","1.1","4.7","2.0","0.9","0.5","1.0","0.6","0.0","0"
"*051p5*","Nassir Little","PHO","SF,PF,F,Flx","339","FA","24","SAC Tue 7:00PM","202","12.62","1%","1182.27","12%","-0.2%","1.8","3.8","0.7","0.9","1.0","5.2","2.1","0.7","0.6","0.5","0.4","0.0","0"
"*04exk*","Aleksandar Vezenkov","SAC","PF,F,Flx","304","SDP","28","@PHO Tue 7:00PM","221","12.28","18%","252.96","27%","-0.1%","2.3","5.2","1.2","0.3","0.4","6.1","2.5","0.3","0.5","0.3","0.4","0.0","0"
"*049kh*","Kevin Knox","(N/A)","SF,PF,F,Flx","305","FA","24","","98","12.25","0%","1485.4","12%","-0.2%","2.6","5.1","1.1","0.3","0.4","6.6","2.8","0.4","0.5","0.1","0.9","0.0","1"
"*05qu8*","Omer Yurtseven","UTA","C,Flx","357","FA","25","","196","12.25","0%","1376.4","9%","-0.5%","2.1","3.8","0.2","0.4","0.5","4.7","5.0","0.8","0.2","0.5","1.1","0.0","0"
"*065ut*","Jacob Gilyard","MEM","PG,G,Flx","269","W (Wed)","25","","196","12.25","0%","1236.52","24%","+4.5%","1.2","2.8","1.0","0.1","0.1","3.4","1.1","2.8","0.6","0.1","0.5","0.0","0"
"*04qsb*","Devonte' Graham","SA","PG,G,Flx","413","FA","28","","36","12","0%","1287.86","8%","0%","0.7","2.3","0.0","1.3","1.7","2.7","0.7","3.7","0.7","0.3","0.7","0.0","0"
"*06cc0*","Taylor Hendricks","UTA","PF,F,Flx","380","$C/$","20","","60","12","12%","317.07","41%","+3.8%","1.8","4.4","0.8","0.4","0.6","4.8","1.4","0.4","0.8","0.8","0.6","0.0","0"
"*051pn*","Jaylen Nowell","(N/A)","SG,G,Flx","418","FA","24","","95","11.88","1%","1224.42","5%","0%","2.8","6.5","0.5","0.4","0.4","6.4","1.8","1.9","0.4","0.0","0.5","0.0","0"
"*04qrs*","Troy Brown","DET","SF,PF,F,Flx","321","FA","24","@LAL Tue 7:30PM","213","11.83","1%","1232.57","9%","+0.4%","1.9","4.3","1.1","0.9","1.1","5.8","2.9","1.0","0.3","0.1","0.5","0.0","0"
"*0621q*","Nikola Jovic","MIA","SF,PF,F,C,Flx","347","GBRAYERS","20","@MIL Tue 5:00PM","47","11.75","8%","359.85","31%","-0.8%","1.0","3.0","0.8","0.8","1.0","3.5","5.8","2.3","0.3","0.0","1.3","0.0","0"
"*02x1k*","Justin Holiday","DEN","SG,G,Flx","340","FA","34","","152","11.69","1%","1198.95","5%","+0.3%","1.8","3.0","1.1","0.0","0.0","4.6","1.6","1.1","0.5","0.0","0.2","0.0","0"
"*005l3*","DeAndre Jordan","DEN","C,Flx","329","FA","35","","93","11.62","0%","1231.65","6%","-2.5%","2.3","3.8","0.0","0.8","2.6","5.3","4.5","1.1","0.4","0.3","1.0","0.0","1"
"*027oy*","Marcus Morris","SA","PF,F,Flx","288","FA","34","","174","11.6","1%","1253.06","12%","-0.7%","2.0","4.1","0.9","0.3","0.3","5.3","2.2","0.5","0.3","0.4","0.3","0.0","0"
"*001ax*","Jeff Green","HOU","PF,F,Flx","270","FA","37","","217","11.42","0%","1213.71","9%","+0.7%","1.9","3.6","0.4","2.0","2.5","6.2","2.3","0.6","0.2","0.4","0.5","0.0","0"
"*005lx*","JaVale McGee","SAC","C,Flx","312","FA","36","@PHO Tue 7:00PM","214","11.26","0%","1252.72","8%","-0.1%","2.1","3.2","0.0","0.6","1.0","4.8","3.5","0.5","0.3","0.6","0.9","0.0","0"
"*062dn*","Julian Champagnie","SA","SF,F,Flx","246","GBRAYERS","22","","168","11.2","3%","454.64","20%","-0.1%","1.8","5.0","1.3","0.5","0.7","5.5","1.7","0.9","0.4","0.7","0.9","0.0","0"
"*04qsu*","Shake Milton","DET","SG,G,Flx","319","FA","27","@LAL Tue 7:30PM","244","11.09","4%","439.52","11%","0%","2.0","5.4","0.5","1.5","1.9","6.1","1.9","1.6","0.6","0.1","1.0","0.0","0"
"*06cer*","Markquis Nowell","TOR","PG,SG,G,Flx","502","FA","24","","11","11","0%","1294.22","3%","+0.1%","0.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","0"
"*06ca3*","Julian Strawther","DEN","SG,G,SF,F,Flx","311","$C/$","21","","231","11","2%","431.47","24%","-0.7%","2.0","5.1","1.2","0.3","0.5","5.5","1.1","1.0","0.5","0.2","0.3","0.0","0"
"*0621x*","Jaylin Williams","OKC","PF,F,C,Flx","276","GBRAYERS","21","@ORL Tue 4:30PM","186","10.94","7%","367.1","23%","+0.1%","1.4","3.8","0.8","0.6","0.7","4.2","3.3","1.4","0.4","0.1","0.5","0.0","0"
"*03r7l*","Larry Nance","NO","PF,F,C,Flx","249","GBRAYERS","31","","152","10.86","5%","412.39","30%","-0.3%","1.5","3.0","0.2","0.3","0.6","3.5","4.1","0.7","0.6","0.3","0.9","0.0","0"
"*06cc5*","Anthony Black","ORL","PG,G,Flx","261","BBB","20","OKC Tue 4:30PM","227","10.81","20%","230.17","45%","-0.3%","1.9","3.8","0.3","0.8","1.2","4.8","2.2","1.4","0.4","0.4","1.0","0.0","0"
"*05qu1*","James Wiseman","DET","C,Flx","297","SDP","22","@LAL Tue 7:30PM","140","10.77","39%","164.27","37%","-0.6%","2.1","3.2","0.0","0.8","1.3","4.9","3.2","0.4","0.2","0.6","0.8","0.0","0"
"*06227*","Ryan Rollins","(N/A)","PG,G,Flx","410","FA","21","","86","10.75","0%","1504.4","7%","-0.3%","1.1","2.3","0.1","1.6","2.0","4.0","1.3","1.3","1.0","0.3","0.9","0.0","0"
"*0621y*","Max Christie","LAL","SG,G,SF,F,Flx","290","SERP","21","DET Tue 7:30PM","193","10.72","1%","1194.64","20%","-0.6%","1.9","4.6","0.7","0.6","0.8","5.0","2.7","1.0","0.4","0.2","0.7","0.0","0"
"*042n2*","Kris Dunn","UTA","PG,SG,G,Flx","180","SDP","29","","159","10.6","22%","209.76","37%","+2.4%","1.6","3.7","0.3","0.4","0.7","3.9","2.2","2.3","0.5","0.1","1.0","0.0","0"
"*04ex5*","Thomas Bryant","MIA","C,Flx","352","FA","26","@MIL Tue 5:00PM","148","10.57","4%","424.28","14%","-0.4%","1.9","3.9","0.0","0.9","1.1","4.7","3.6","0.6","0.4","0.3","0.9","0.0","0"
"*06220*","Jaden Hardy","DAL","SG,G,Flx","247","SERP","20","","190","10.56","17%","270.92","31%","-5%","2.5","6.3","1.0","1.0","1.5","7.0","1.7","1.5","0.3","0.0","0.8","0.0","0"
"*038ia*","Seth Curry","CHA","SG,G,Flx","322","FA","33","","189","10.5","3%","428.04","13%","+0.4%","1.7","4.2","0.9","0.4","0.5","4.7","1.5","1.0","0.6","0.1","0.3","0.0","0"
"*05ujt*","Aaron Wiggins","OKC","SG,G,SF,F,Flx","242","$C/$","25","@ORL Tue 4:30PM","209","10.45","0%","1312.69","22%","+4.1%","1.9","3.1","0.6","0.8","1.1","5.1","2.0","0.7","0.5","0.1","0.5","0.0","0"
"*06ca8*","Amen Thompson","HOU","SG,G,SF,F,Flx","240","$C/$","21","","52","10.4","85%","134.3","84%","+7.8%","2.0","4.8","0.4","1.0","1.6","5.4","3.2","1.4","0.4","0.2","1.2","0.0","0"
"*0621n*","MarJon Beauchamp","MIL","SG,G,SF,F,Flx","316","Orcas","22","MIA Tue 5:00PM","197","10.37","4%","416.71","20%","-0.5%","1.9","4.2","0.8","0.5","0.8","5.2","2.4","0.9","0.3","0.2","0.6","0.0","0"
"*0623n*","Cole Swider","MIA","SF,F,Flx","463","FA","24","@MIL Tue 5:00PM","31","10.33","0%","-","3%","0%","2.0","4.7","1.3","0.0","0.0","5.3","0.3","1.0","0.3","0.3","0.3","0.0","0"
"*04qs9*","Jevon Carter","CHI","PG,G,Flx","280","FA","28","","246","10.25","31%","173.18","25%","-0.6%","2.0","5.2","1.1","0.0","0.0","5.2","0.7","1.2","0.5","0.3","0.6","0.0","0"
"*05uis*","Tre Mann","CHA","PG,G,Flx","383","SERP","23","","82","10.25","1%","1248.73","47%","+33.5%","2.0","4.0","0.6","0.1","0.1","4.8","2.1","1.5","0.4","0.0","0.9","0.0","0"
"*031ls*","Alex Len","SAC","C,Flx","371","FA","30","@PHO Tue 7:00PM","61","10.17","0%","1397.4","3%","+0.1%","1.0","1.3","0.0","0.5","1.2","2.5","2.7","0.8","0.2","0.8","0.3","0.0","0"
"*04xhy*","Yuta Watanabe","MEM","SF,PF,F,Flx","366","FA","29","","160","10","1%","1152.88","9%","+0.6%","1.7","4.6","1.4","0.6","0.8","5.3","2.3","0.6","0.4","0.4","0.8","0.0","0"
"*05yab*","Olivier Sarr","OKC","C,Flx","421","FA","24","@ORL Tue 4:30PM","50","10","0%","1491.4","3%","+0.1%","0.6","1.2","0.4","0.8","1.2","2.4","4.0","0.2","0.0","1.0","0.4","0.0","0"
"*05uij*","Davion Mitchell","SAC","PG,G,Flx","318","FA","25","@PHO Tue 7:00PM","159","9.94","1%","1171.22","17%","+0.5%","1.6","4.4","0.8","0.6","0.6","4.4","1.1","2.4","0.3","0.1","0.8","0.0","0"
"*04jw4*","Maxi Kleber","DAL","PF,F,C,Flx","338","maxpat01","32","","49","9.8","1%","1204.81","17%","+5.3%","0.8","3.2","0.6","1.2","2.0","3.4","4.2","2.0","0.2","0.2","0.8","0.0","0"
"*05uuo*","Eugene Omoruyi","WAS","SF,F,Flx","350","FA","26","","126","9.69","0%","-","10%","+3.6%","1.8","3.0","0.4","1.0","1.3","5.1","1.7","0.6","0.5","0.1","0.6","0.0","0"
"*0201u*","Ish Smith","(N/A)","PG,G,Flx","289","FA","35","","145","9.67","0%","-","6%","+0.2%","1.5","2.6","0.1","0.0","0.0","3.2","1.6","2.5","0.4","0.1","1.3","0.0","0"
"*065ve*","Stanley Umude","DET","PG,SG,G,Flx","377","FA","24","@LAL Tue 7:30PM","143","9.53","0%","-","5%","+0.5%","1.3","2.9","0.9","1.4","1.5","5.0","1.9","0.5","0.3","0.3","0.7","0.0","0"
"*06cab*","Jarace Walker","IND","PF,F,Flx","370","SERP","20","","47","9.4","58%","158.89","49%","-0.9%","1.4","3.6","0.0","0.6","0.6","3.4","1.6","1.2","0.4","0.4","0.2","0.0","0"
"*049kf*","Mo Bamba","PHI","C,Flx","301","FA","25","","103","9.36","3%","451.34","29%","-3.9%","1.4","2.8","0.3","0.7","0.9","3.7","2.7","0.3","0.1","0.8","0.6","0.0","0"
"*03scs*","Boban Marjanovic","HOU","C,Flx","447","FA","35","","28","9.33","0%","1323.75","1%","0%","1.7","3.0","0.0","0.0","0.3","3.3","2.7","1.0","0.0","0.3","0.0","0.0","0"
"*05ujb*","JT Thor","CHA","PF,F,Flx","325","FA","21","","165","9.17","0%","1363.75","10%","+0.2%","1.4","3.6","0.7","0.0","0.2","3.6","2.7","0.6","0.3","0.3","0.2","0.0","0"
"*05uin*","Chris Duarte","SAC","SG,G,SF,F,Flx","342","FA","26","@PHO Tue 7:00PM","172","9.05","1%","1236.05","14%","-0.2%","1.5","3.8","0.7","0.5","0.7","4.2","1.8","0.9","0.6","0.1","0.6","0.0","0"
"*04qsi*","Jarred Vanderbilt","LAL","SF,PF,F,Flx","291","maxpat01","24","DET Tue 7:30PM","27","9","43%","164.17","45%","-14.7%","0.3","2.0","0.0","0.3","0.7","1.0","5.0","1.3","0.3","0.3","0.3","0.0","0"
"*06223*","Bryce McGowens","CHA","SG,G,SF,F,Flx","298","GBRAYERS","21","","144","9","0%","1274.52","14%","+1.6%","1.4","3.2","0.9","0.6","0.8","4.3","1.7","0.9","0.4","0.1","0.6","0.0","0"
"*01eog*","Patty Mills","ATL","PG,G,Flx","400","FA","35","","18","9","0%","1399.4","3%","-0.5%","1.0","3.0","1.0","0.0","0.0","3.0","1.0","1.0","0.5","0.5","0.5","0.0","0"
"*0623m*","Keon Ellis","SAC","SG,G,Flx","332","SDP","24","@PHO Tue 7:00PM","125","8.93","0%","-","8%","-0.2%","1.2","2.9","0.7","0.6","0.9","3.7","1.4","0.9","0.6","0.3","0.6","0.0","0"
"*05ujg*","Isaiah Livers","WAS","PF,F,Flx","354","FA","25","","80","8.89","0%","1267.97","11%","-0.1%","2.0","6.1","1.3","0.8","1.0","6.1","2.0","1.3","0.3","0.0","1.1","0.0","0"
"*027om*","Tristan Thompson","CLE","PF,F,Flx","307","FA","32","","159","8.83","0%","-","2%","-0.3%","1.2","1.8","0.0","0.4","0.9","2.8","3.1","0.7","0.1","0.4","0.5","0.0","1"
"*05uje*","Jared Butler","WAS","SG,G,Flx","369","FA","23","","88","8.8","0%","-","6%","-0.1%","1.3","2.9","0.3","0.8","1.0","3.7","0.7","1.7","0.6","0.1","0.8","0.0","0"
"*0598b*","Moses Brown","POR","C,Flx","432","FA","24","MIN Tue 7:00PM","35","8.75","0%","1293.3","3%","-0.2%","1.5","3.0","0.0","0.0","0.5","3.0","4.3","0.3","0.3","0.3","0.3","0.0","0"
"*027pt*","Davis Bertans","CHA","PF,F,Flx","399","FA","31","","70","8.75","0%","1275.36","5%","+0.9%","0.9","2.3","0.9","1.8","1.9","4.4","0.6","0.8","0.3","0.3","0.0","0.0","0"
"*05ujd*","Neemias Queta","BOS","C,Flx","330","FA","24","@BKN Tue 4:30PM","26","8.67","0%","1210.35","12%","+0.4%","1.3","3.3","0.0","1.3","1.7","4.0","5.7","0.0","0.3","0.0","0.7","0.0","0"
"*03xmw*","Harry Giles","(N/A)","C,Flx","416","FA","25","","34","8.5","0%","1364.4","2%","0%","2.5","3.5","0.3","0.5","1.0","5.8","1.0","0.0","0.0","0.3","0.3","0.0","0"
"*05quh*","Zeke Nnaji","DEN","PF,F,C,Flx","336","FA","23","","168","8.4","0%","1305.27","10%","-0.4%","1.3","2.6","0.1","0.9","1.4","3.6","2.4","0.5","0.1","0.6","0.6","0.0","0"
"*05uj6*","Jeremiah Robinson-Earl","NO","PF,F,C,Flx","373","FA","23","","75","8.33","0%","1387.4","8%","-0.5%","1.4","3.0","0.7","0.7","0.7","4.2","2.7","0.7","0.2","0.0","0.7","0.0","0"
"*05qsr*","Theo Maledon","PHO","PG,G,Flx","408","FA","22","SAC Tue 7:00PM","107","8.23","0%","1321.26","6%","-0.2%","1.5","5.1","0.4","0.8","0.9","4.2","1.8","2.2","0.5","0.0","1.2","0.0","0"
"*05uj2*","Jaden Springer","BOS","PG,G,Flx","324","SERP","21","@BKN Tue 4:30PM","98","8.17","1%","1227.28","20%","+3.7%","1.3","3.5","0.3","0.7","0.8","3.4","1.8","0.8","0.6","0.5","1.1","0.0","0"
"*04849*","Danuel House","(N/A)","SF,F,Flx","337","FA","30","","88","8","0%","1415.4","6%","-1.4%","1.5","3.2","0.6","0.8","1.1","4.4","1.4","0.8","0.5","0.1","0.8","0.0","0"
"*05uil*","James Bouknight","(N/A)","SG,G,Flx","424","FA","23","","8","8","0%","1267.99","8%","-0.1%","2.0","3.0","1.0","0.0","0.0","5.0","1.0","0.0","0.0","0.0","0.0","0.0","0"
"*03r7r*","Richaun Holmes","WAS","PF,F,C,Flx","361","FA","30","","88","8","24%","185.75","31%","+8.8%","1.2","2.3","0.0","0.5","1.1","2.8","3.5","0.5","0.1","0.5","0.6","0.0","0"
"*0621a*","Ousmane Dieng","OKC","SF,PF,F,C,Flx","360","SERP","20","@ORL Tue 4:30PM","103","7.92","1%","1190.04","22%","-0.1%","1.5","3.4","0.8","0.5","0.6","4.2","1.9","1.1","0.1","0.0","0.4","0.0","0"
"*031lq*","Otto Porter","UTA","SF,F,Flx","401","FA","30","","87","7.91","0%","1425.4","4%","-0.1%","0.9","2.4","0.6","0.1","0.1","2.5","2.2","0.3","0.4","0.4","0.2","0.0","0"
"*04qsp*","Chimezie Metu","(N/A)","PF,F,C,Flx","303","FA","26","","94","7.83","0%","1281.4","10%","+0.1%","1.3","2.6","0.3","0.4","0.5","3.2","1.6","0.4","0.3","0.4","0.3","0.0","0"
"*031mu*","Mike Muscala","DET","C,Flx","327","FA","32","@LAL Tue 7:30PM","78","7.8","1%","1223.58","8%","-0.1%","1.2","2.9","0.5","0.6","0.8","3.5","2.3","0.9","0.2","0.3","0.8","0.0","0"
"*02q81*","P.J. Tucker","LAC","SF,F,Flx","405","FA","38","","117","7.8","1%","1217.87","5%","0%","0.4","1.3","0.3","0.2","0.2","1.3","2.9","0.5","0.6","0.2","0.3","0.0","0"
"*03e7f*","Vasilije Micic","CHA","PG,G,Flx","341","Jmarr237","30","","70","7.78","3%","431.14","30%","+16.8%","1.1","3.2","0.6","0.4","0.7","3.2","0.6","3.0","0.2","0.0","1.1","0.0","0"
"*0623k*","Dereon Seabron","NO","SG,G,Flx","461","FA","23","","36","7.2","0%","1340.77","2%","0%","0.8","2.6","0.2","1.0","1.2","2.8","1.4","0.8","0.4","0.2","0.0","0.0","0"
"*06226*","Moussa Diabate","LAC","PF,F,Flx","439","FA","22","","63","7","0%","1474.4","6%","-0.1%","1.0","2.0","0.0","1.0","1.3","3.0","2.1","0.4","0.4","0.0","0.2","0.0","0"
"*051oo*","Jaxson Hayes","LAL","C,Flx","299","STARKS","23","DET Tue 7:30PM","140","7","5%","407.68","20%","-2.5%","1.3","1.9","0.0","0.6","1.1","3.1","1.7","0.3","0.3","0.5","0.7","0.0","0"
"*06ccb*","Nick Smith","CHA","SG,G,Flx","309","$C/$","19","","56","7","0%","1297.3","24%","-0.7%","1.5","3.1","1.0","0.0","0.0","4.0","0.6","0.3","0.1","0.3","0.3","0.0","0"
"*06ccv*","Trayce Jackson-Davis","GS","PF,F,C,Flx","256","Orcas","23","","90","6.92","2%","1135.65","36%","-3.1%","0.9","1.7","0.0","1.2","1.9","3.0","1.8","0.5","0.2","0.5","0.5","0.0","0"
"*05qtc*","Kira Lewis","UTA","PG,G,Flx","423","FA","22","","83","6.92","0%","1360.4","8%","-0.1%","1.3","3.8","0.2","0.7","0.8","3.3","0.8","1.5","0.4","0.1","0.5","0.0","0"
"*06ca5*","Kris Murray","POR","SF,F,Flx","331","BIGFOOTS","23","MIN Tue 7:00PM","83","6.92","2%","445.25","24%","0%","0.8","2.5","0.5","0.3","0.4","2.4","1.5","0.3","0.7","0.1","0.1","0.0","0"
"*05ujs*","Sandro Mamukelashvili","SA","PF,F,C,Flx","363","FA","24","","55","6.88","1%","1200.75","8%","-0.3%","0.8","1.9","0.3","0.6","0.8","2.4","1.8","1.0","0.3","0.1","0.3","0.0","0"
"*06234*","AJ Green","MIL","SG,G,Flx","351","FA","24","MIA Tue 5:00PM","100","6.67","0%","1295.6","6%","+2.9%","1.2","2.7","1.0","0.1","0.1","3.5","0.9","0.8","0.0","0.0","0.0","0.0","0"
"*027pf*","Cory Joseph","(N/A)","PG,G,Flx","374","FA","32","","73","6.64","0%","1253.23","4%","-0.7%","0.6","2.5","0.4","0.4","0.6","2.0","0.9","2.2","0.3","0.1","0.5","0.0","0"
"*06219*","Johnny Davis","WAS","SG,G,Flx","409","Orcas","21","","92","6.57","1%","1225.23","16%","-0.1%","1.4","2.9","0.1","0.3","0.4","3.1","1.4","0.4","0.5","0.1","0.4","0.0","0"
"*05ujk*","Dalano Banton","POR","PG,G,Flx","390","GBRAYERS","24","MIN Tue 7:00PM","72","6.55","0%","1361.76","7%","+1.8%","1.2","2.5","0.1","0.5","0.5","2.9","2.3","0.5","0.2","0.2","0.5","0.0","0"
"*0661b*","Jamal Cain","MIA","SF,F,Flx","387","FA","24","@MIL Tue 5:00PM","39","6.5","0%","1301.59","8%","-0.1%","1.3","2.8","0.3","0.3","0.8","3.3","1.5","0.0","0.7","0.0","0.3","0.0","0"
"*05uwa*","A.J. Lawson","DAL","SG,G,Flx","367","FA","23","","31","6.2","0%","1448.4","4%","-0.2%","1.8","4.6","0.6","0.4","0.8","4.6","0.8","0.6","0.0","0.2","0.2","0.0","0"
